start,end,line

1:39:31.930,1:39:38.50,steps here and I show them the pieces

1:39:35.980,1:39:41.56,that I'm working on the some of these

1:39:38.500,1:39:43.90,photos or whatever and I'll fit and I'll

1:39:41.560,1:39:46.05,say it can I just just if you don't like

1:39:43.900,1:39:51.70,a piece just tell me and we'll move on

1:39:46.050,1:39:55.60,so this is what I'll do a go next but

1:39:51.700,1:39:57.55,then when he likes a piece will explain

1:39:55.600,1:39:59.39,to me what he thinks is working and it's

1:39:57.550,1:40:02.06,all about composition and design

1:39:59.390,1:40:08.06,and that plane is America for you that's

1:40:02.060,1:40:11.69,what I need to learn - I think that's

1:40:08.060,1:40:13.79,good oh okay got quite a bit thank you

1:40:11.690,1:40:16.76,oh thank you your questions really good

1:40:13.790,1:40:20.47,thanks for listening to me blablabla no

1:40:16.760,1:40:22.76,no no I think it's good it's going to be

1:40:20.470,1:40:45.97,hard now you're going to have to edit

1:40:22.760,1:40:45.97,all this huh okay
