start,end,line
1:38:52.250,1:39:00.68,great my overwhelming reaction is

1:38:55.700,1:39:05.62,gratitude I'm super grateful that it

1:39:00.680,1:39:10.82,makes it so much quicker easier more

1:39:05.620,1:39:14.03,efficient to research yeah to connect to

1:39:10.820,1:39:16.11,libraries to connect to students and

1:39:14.030,1:39:20.94,other writers

1:39:16.110,1:39:23.18,yeah to correspond to exchange text to

1:39:20.940,1:39:25.62,get hold of text

1:39:23.180,1:39:29.12,you know Project Gutenberg blah blah

1:39:25.620,1:39:32.73,blah blah libraries online everything

1:39:29.120,1:39:36.72,and I'm so incredibly grateful that it

1:39:32.730,1:39:40.71,makes it easier to keep track of and

1:39:36.720,1:39:45.65,store documents and images and exchange

1:39:40.710,1:39:49.50,them and to work on things I do not miss

1:39:45.650,1:39:52.65,Rouen around with wite-out yeah having

1:39:49.500,1:39:58.50,an electric typewriter that I can't even

1:39:52.650,1:40:01.86,lift right um having to cut physically

1:39:58.500,1:40:04.47,with scissors and Elmer's glue to try

1:40:01.860,1:40:06.54,and move text around in a poem or in a

1:40:04.470,1:40:09.72,piece of journalism I'm writing don't

1:40:06.540,1:40:12.18,miss it right wouldn't wouldn't want to

1:40:09.720,1:40:14.76,have to go back there unless it was to

1:40:12.180,1:40:16.56,save the earth from being so polluted

1:40:14.760,1:40:20.43,Bedford ants live on it anymore

1:40:16.560,1:40:22.77,so I'm grateful and and I find these

1:40:20.430,1:40:26.70,things exciting I don't keep up as much

1:40:22.770,1:40:32.64,as I should mostly because of time yeah

1:40:26.700,1:40:37.88,but I feel incredibly fortunate to live

1:40:32.640,1:40:37.88,now because of that thank you very much

1:40:39.110,1:40:49.04,all right hours 40 minutes okay

