timestamp,speaker,words,tags,highlight,timelink
 ,LG:,"Nero Wolfe? No, that's different. That's Rex Stout. That was from much longer ago. No, Mankell is living.",,
 ,DB:,"Okay.",,
 ,LG:,"Swedish. Married to one of Ingmar Bergman's daughters.",,
 ,DB:,"Wow.",,
 ,LG:,"Yeah, and I think he's a genius. I love those books. I think he's a great prose stylist. I would recommend them. Start with One Step Behind, though. Don't start at the beginning, because the first book is not good, and you wouldn't read the rest.",,
 ,DB:,"Okay.",,
 3383,LG:,"But very dreary, compelling. His detective plods ahead and he notices small things that don't make sense and turns them over in his mind, but he's not a fire brand, and he's not handsome. And there's a kind of dreary sameness to his days, but the books are fantastic, in what their notion of &quot;triumph&quot; is. Triumph is persistence, and then it turns into comprehension, you know. A pattern is revealed. I love them. So I was reading those, and I think something of his prose style crept into my poems. I don't know that another person would think that but&#8212;",highlight;career;mss,
 ,DB:,"In Averno or&#8212;?",highlight;career;mss,
 ,LG:,"In Averno.",highlight;career;mss,
 ,DB:,"Did it transfer through into A Village Life at all or no?",highlight;career;mss,
 ,LG:,"No. That was it.",highlight;career;mss,
 ,DB:,"That was it. That was the book.",highlight;career;mss,
 ,LG:,"Yeah.",highlight;career;mss,
 ,DB:,"Okay. So you had your sort of first period of silence after Firstborn, and until you started teaching at Goddard, was it like that sort of repetition every time? I mean, if you finished a book, you had the pleasure, but then you also had the silence or&#8212;?",,
 ,LG:,"Sometimes, yeah. With Marshland, there were a lot of silences.",mss,
 ,DB:,"During the composition?",mss,
 ,LG:,"It took about six, seven years. I mean, Firstborn was published in 1968, but it was finished in '66, and House on Marshland was ‘75. I was put in touch with Dan Halpern&#8212;who was starting Ecco&#8212;by Stanley Kunitz. Stanley said, &quot;This young sport loves your work.&quot; I thought I don't want to have to send this out twenty-eight times, and so I thought, &quot;I'll just go with someone Stanley recommends who loves it.&quot; So it was published pretty soon after it was done. So that was a very, very long period, but I feel as though Firstborn is just an artifact from another life, and that really my writing life began with House on Marshland. I think, you know, I can see how each book came out of its predecessor after that.",mss;career;highlight,
 3575,DB:,"What do you mean by that? Could you point to poems in the previous book that were harbingers of the next, or sort of turns of language? I know you speak in your interviews about how you go through and try to eliminate the language of the one book before you move on to the next.",mss;career;highlight,
 ,LG:,"Yeah, but even in that sense, certain stylistic tics you try to recognize and prohibit&#8212;the way I tried to prohibit fragments&#8212;they seem like the work of the same person on some sort of journey. I try to make them as different as possible.",mss;career;highlight,
 ,DB:,"I'm interested in what the work of doing that is. I mean, is it that you've just lived with these poems so often that you recognize immediately what the stylistic tics are and that they are easy to do? Or is it that when you read through the book and it's finished, you're like, &quot;Oh I see that, and I see that, and these are the things that I need to really work on eliminating.&quot;",mss;career;highlight,
 ,LG:,"I never see it when I'm working on the book.",mss;career;highlight,
 ,DB:,"Yeah, which should be probably suffocating.",mss;career;highlight,
 ,LG:,"Yeah. And so it's only afterward I think, &quot;Well, I can't do that again.&quot; And then sometimes you see things like, &quot;Isn't it odd? I've never used a contraction. Ever,&quot; and then you think, &quot;Well, I guess I have to figure out how to use a contraction.&quot; And that becomes a whole&#8212;well, what you realize is that that's quotidian speech. That was what I hadn't used, and so then in order to use contractions and questions, the Delphic voice evaporates, and the human is introduced in its place. That was a hard moment, because a lot of people who admired my work admired it for exactly the thing that was now no longer present.",mss;career;highlight,
 ,DB:,"What period was this?",mss;career,
 ,LG:,"Triumph of Achilles.",mss;career,
 ,DB:,"Okay. So coming in Triumph of Achilles, that was one of the tics? Or that was one of the changes that was being made?",mss;career,
 ,LG:,"Yeah.",mss;career,
 ,DB:,"Right. So Triumph of Achilles to&#8212;what's the next one?",mss;career,
 ,LG:,"Ararat.",mss;career,
 ,DB:,"Ararat and then Meadowlands, and then The Wild Iris.",mss;career,
 ,LG:,"No, other way&#8212;Wild Iris, Meadowlands. It's okay. You're pretty current.",mss;career,
 ,DB:,"I'm pretty close. I've been reading the collected and it's so interesting to kind of like move through time as you're moving through. How did you feel about that, I mean, by publishing the collected poems?",mss;career,
 ,LG:,"Oh, it surprised me, because I always thought it was a terrible idea. Well, first of all, it's not the collected, and I didn't think of it as that. But it's fifty years of writing. I was initially appalled&#8212;and then amazed&#8212;at its size, because I thought it would be about three hundred pages long. But then when Miranda said, initially, six hundred and eighty-eight, I said, &quot;No one will buy this! We have to squeeze it. It has to get littler.&quot; I thought it was a valedictory gesture. I thought it was suicidal to do. Most of my life, I was repelled by it in principle. The idea of doing it myself was horrifying. I mean, I never read my old books. I have no reason to. But at some point, I had to do something from a bunch of books, where I had to do reading, and I was asked to do more of that. So I was reading through the books, and I didn't hate them. I mean, often, once you finish and you're euphoric, then pretty soon you feel a sense of humiliation and shame. You just don't want to think about what you've just done. So then after that, you don't go back&#8212;you're trying to prove you can write by writing something else. Or, you know, the book gets horrible reviews and you have this feeling of &quot;I'll show you. You wait. I'm going to knock your pants off,&quot; and of course the people's pants don't come off. But I was reading these old books, and I liked them. I was proud that I wrote them. I remember a couple of years ago&#8212;I sometimes do Tarot readings with Dana Levin. Dana's sister is a professional clairvoyant and Dana is very good with cards, and I trust her greatly. So we were doing one&#8212;I guess I had done the cards with Dana, but then Dana's sister, Karen the clairvoyant was visiting her, so we had a three-way conversation on my birthday for a birthday present about the reading. Karen asked me questions sort of the way a shrink does, you know, leading questions. She said, &quot;What have you been thinking about?&quot; I said, &quot;Writing.&quot; Somehow, it came up that I was very frightened by this pleasure that I was taking in my old work because I feared it meant I would do no new work. Karen said, &quot;I think you have to embrace that. I think that's&quot;&#8212;she didn't use words like &quot;path,&quot; but, you know&#8212;&quot;that's what you have to do. You can't pretend that you're not feeling it. You just must follow that feeling and see where it leads.&quot;",mss;career;highlight,
